image_path,label,category,split,xmin,ymin,xmax,ymax,width,height
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2aeb2f7d549a94efa80426b9d1d3c207.jpg,Tu22M,Military,train,741,283,1139,702,2272,943
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2aeba7574f47c5f08f7d365a65e34781.jpg,Su34,Military,train,392,411,461,538,1270,720
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2aee9d6102e63dc3dda6ebe953be71ff.jpg,C5,Military,train,1177,911,1594,1379,3088,2320
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2aef0ff2cdfb4e0781f345464573894e.jpg,C17,Military,train,255,75,307,137,3522,1813
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af2aa8bd22a79755476e800d991f8cb.jpg,Be200,Military,train,650,556,837,606,1440,1080
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af37f6d2b4ee53e1a47a3ced747385c.jpg,AH64,Military,train,599,700,1909,1408,2620,3930
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af582e42819ed9e3fef26d912715298.jpg,J35,Military,train,416,211,486,248,875,473
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af6023b7e01081e0cc60bf41aa673e8.jpg,Su57,Military,train,120,11,717,386,1000,541
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af62d64fb698921c5b279643924e662.jpg,F35,Military,train,211,519,2426,1590,3072,2003
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af62d64fb698921c5b279643924e662.jpg,F35,Military,train,1375,371,1490,442,3072,2003
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af651a2b7f4f0a877f92758e27fb85d.jpg,F35,Military,train,0,0,3624,3624,3624,3624
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af82058e210dd226d33b29a6e93fca1.jpg,Vulcan,Military,train,1624,938,2477,1657,3872,2592
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af884bbd23936be10808890c1fe8a19.jpg,C130,Military,train,4,176,495,331,1080,720
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af939c981e02893eddd44be66d47407.jpg,Tu95,Military,train,382,75,533,139,686,386
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af9baa9ce8c02d5f66beff570e91967.jpg,F14,Military,train,1387,1099,1723,1213,4000,3145
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af9baa9ce8c02d5f66beff570e91967.jpg,F14,Military,train,1499,1360,1859,1483,4000,3145
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af9baa9ce8c02d5f66beff570e91967.jpg,F14,Military,train,901,1138,1248,1255,4000,3145
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af9baa9ce8c02d5f66beff570e91967.jpg,F14,Military,train,1068,1435,1434,1558,4000,3145
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af9baa9ce8c02d5f66beff570e91967.jpg,F16,Military,train,1997,1693,2296,1813,4000,3145
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af9baa9ce8c02d5f66beff570e91967.jpg,F16,Military,train,2084,965,2333,1053,4000,3145
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af9baa9ce8c02d5f66beff570e91967.jpg,F16,Military,train,2523,1628,2818,1742,4000,3145
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af9baa9ce8c02d5f66beff570e91967.jpg,F16,Military,train,2369,1278,2644,1380,4000,3145
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2af9baa9ce8c02d5f66beff570e91967.jpg,F16,Military,train,1470,1661,1767,1774,4000,3145
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2afcea539181ab6690ba8dbc0da26b62.jpg,F16,Military,train,1208,478,1852,665,1920,1281
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2afcea539181ab6690ba8dbc0da26b62.jpg,EF2000,Military,train,9,340,1091,629,1920,1281
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2afd0ab175f6b542e69f6f13f9ba63f3.jpg,F18,Military,train,559,333,790,447,2140,1204
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2afd0ab175f6b542e69f6f13f9ba63f3.jpg,F18,Military,train,837,648,964,872,2140,1204
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2afd0ab175f6b542e69f6f13f9ba63f3.jpg,F18,Military,train,1014,600,1263,693,2140,1204
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2afd0ab175f6b542e69f6f13f9ba63f3.jpg,F18,Military,train,982,912,1198,1070,2140,1204
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2afd0ab175f6b542e69f6f13f9ba63f3.jpg,F18,Military,train,1180,939,1424,1078,2140,1204
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2afd0ab175f6b542e69f6f13f9ba63f3.jpg,F18,Military,train,1443,857,1619,1062,2140,1204
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2afe4532ea7de617e78b0df423c76d71.jpg,V22,Military,train,374,78,1897,494,2048,878
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b03c0886a78fd0b35ad61eb8ac240b1.jpg,A10,Military,train,1236,1149,1959,1383,5757,2670
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b03c0886a78fd0b35ad61eb8ac240b1.jpg,A10,Military,train,2073,1236,2830,1483,5757,2670
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b03c0886a78fd0b35ad61eb8ac240b1.jpg,A10,Military,train,3174,1150,3904,1385,5757,2670
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b03c0886a78fd0b35ad61eb8ac240b1.jpg,A10,Military,train,4038,1109,4750,1334,5757,2670
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b0c0199f310de7dcc2e26e8f23ad470.jpg,XB70,Military,train,993,882,1622,1112,2688,1599
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b0cdffa3f587a28b039490e50273523.jpg,C390,Military,train,787,488,1066,640,2048,1393
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b1542176c8dec58ff7c312e765ff214.jpg,J35,Military,train,312,227,1688,915,2175,1080
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b19d612e2432d670a9e09898f60ac04.jpg,JH7,Military,train,998,455,1651,737,2000,1333
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b1a518cd0002ffbed7a1cdbc83532d9.jpg,F16,Military,train,1832,1190,1941,1256,3888,2592
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b22f78310c8b9f1881ced23a9ecadef.jpg,Su34,Military,train,817,589,1551,933,2668,1778
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b27f4231244f2343ba03ecfc3c873dc.jpg,KAAN,Military,train,38,9,602,224,640,1280
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b27f4231244f2343ba03ecfc3c873dc.jpg,F22,Military,train,20,256,611,478,640,1280
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b27f4231244f2343ba03ecfc3c873dc.jpg,KF21,Military,train,16,515,634,782,640,1280
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b27f4231244f2343ba03ecfc3c873dc.jpg,Su57,Military,train,13,808,624,1003,640,1280
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b27f4231244f2343ba03ecfc3c873dc.jpg,J20,Military,train,12,1020,616,1242,640,1280
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b29d75c3fbf2659bfe72b5eb5086f1c.jpg,EF2000,Military,train,30,349,1080,811,1080,1080
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b2fa7386f333e8542f2f24597e88c67.jpg,A400M,Military,train,771,106,1730,364,2048,1364
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b2fa7386f333e8542f2f24597e88c67.jpg,C17,Military,train,223,983,1339,1246,2048,1364
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b33bf1531d42a79d8e149b91ad286be.jpg,E2,Military,train,271,167,654,624,1200,675
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b36737789d5854ee2daac1b20b68957.jpg,C390,Military,train,186,300,1571,665,1600,1066
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b3780cf9adb16e402e195bf59ec8387.jpg,C5,Military,train,1439,1043,2329,1346,3872,2592
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b3d98943a96427f42375b99d50fd9ca.jpg,F35,Military,train,88,712,349,785,720,1280
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b3d98943a96427f42375b99d50fd9ca.jpg,F35,Military,train,221,764,579,866,720,1280
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b3f97272e206c9db995da081add8270.jpg,Su47,Military,train,77,91,724,520,800,586
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b44f77a8ea15bb35eb8ec9cbf4473ec.jpg,C130,Military,train,3676,636,3738,688,3793,1948
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b44f77a8ea15bb35eb8ec9cbf4473ec.jpg,C17,Military,train,2983,264,3070,353,3793,1948
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b47b29ebe2e4288df454d6428ce6ba0.jpg,CL415,Military,train,1528,136,1763,295,2677,1552
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b47b29ebe2e4288df454d6428ce6ba0.jpg,CL415,Military,train,1836,673,2068,835,2677,1552
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b47b29ebe2e4288df454d6428ce6ba0.jpg,CL415,Military,train,1855,1196,2090,1357,2677,1552
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b47b29ebe2e4288df454d6428ce6ba0.jpg,CL415,Military,train,1548,1194,1781,1355,2677,1552
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b4ef33ef582d918e7f3d3e1d11322e1.jpg,Mig29,Military,train,103,341,576,464,1295,865
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b4ef33ef582d918e7f3d3e1d11322e1.jpg,Mig29,Military,train,871,292,1295,526,1295,865
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b54b3883fc8e056f3d984bc3500df15.jpg,C5,Military,train,211,190,620,384,960,640
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b567ed282f138c0b2ee6c6f7204f74d.jpg,Su34,Military,train,253,1537,463,1700,1920,1920
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b567ed282f138c0b2ee6c6f7204f74d.jpg,Su34,Military,train,1285,425,1614,515,1920,1920
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b567ed282f138c0b2ee6c6f7204f74d.jpg,Su34,Military,train,1346,1488,1515,1587,1920,1920
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b567ed282f138c0b2ee6c6f7204f74d.jpg,Su34,Military,train,244,283,653,681,1920,1920
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b5699759265ab988033256fda704f75.jpg,Su57,Military,train,98,115,520,263,900,506
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b59e8c26efe068492923fa855952850.jpg,J10,Military,train,132,85,418,223,454,373
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b61cfed372543a6118af4812b374581.jpg,Y20,Military,train,0,0,1080,1118,1080,1440
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b64e7068f36b374c7f7d2c3a80ad6de.jpg,EF2000,Military,train,3944,1137,4582,1884,4896,3264
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b64e7068f36b374c7f7d2c3a80ad6de.jpg,EF2000,Military,train,947,1428,1789,1876,4896,3264
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b64e7068f36b374c7f7d2c3a80ad6de.jpg,EF2000,Military,train,204,1494,1042,1966,4896,3264
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b6aab42e1d9edd538a9691da01bab75.jpg,US2,Military,train,446,275,704,443,1024,768
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b721425744a33231c28e220e1a636a3.jpg,Su25,Military,train,960,685,1505,920,1505,1090
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b721425744a33231c28e220e1a636a3.jpg,Su25,Military,train,0,673,634,920,1505,1090
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b721425744a33231c28e220e1a636a3.jpg,Su34,Military,train,80,137,1171,459,1505,1090
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b72d15d8a60a117dab05facde9bf62c.jpg,F35,Military,train,383,357,704,501,2048,1365
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b743eb725c1143c884bdd947b3b3677.jpg,E7,Military,train,0,0,4096,2010,4096,2731
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b750ea3f2582ce316538de9738b94b3.jpg,An124,Military,train,159,451,559,578,720,1280
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b77d876ab21ba71cb0b3f059b382d54.jpg,Tornado,Military,train,1566,1622,2492,1959,3723,2482
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b77d876ab21ba71cb0b3f059b382d54.jpg,Tornado,Military,train,1925,1251,2865,1597,3723,2482
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b77d876ab21ba71cb0b3f059b382d54.jpg,Tornado,Military,train,2498,831,3454,1180,3723,2482
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b79a250cbd6dc7a5ff3d6c414ac641b.jpg,C5,Military,train,550,290,2731,1858,3193,2128
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b7b2b9ebf0f64df2e32c30f54727fce.jpg,C2,Military,train,129,275,1032,529,1200,799
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b7b485e115dacd36e508cd13744ca7e.jpg,F35,Military,train,824,980,1394,1226,2000,1333
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b7b485e115dacd36e508cd13744ca7e.jpg,F35,Military,train,1488,655,1819,829,2000,1333
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b7b485e115dacd36e508cd13744ca7e.jpg,F35,Military,train,1171,569,1477,720,2000,1333
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b7b485e115dacd36e508cd13744ca7e.jpg,F35,Military,train,475,438,742,571,2000,1333
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b7b485e115dacd36e508cd13744ca7e.jpg,F35,Military,train,169,343,404,457,2000,1333
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b7e35aff245f34e3ace05eeebc92c41.jpg,B52,Military,train,270,1233,497,1435,2440,1600
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b7e35aff245f34e3ace05eeebc92c41.jpg,B52,Military,train,293,850,479,1058,2440,1600
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b7e35aff245f34e3ace05eeebc92c41.jpg,B52,Military,train,291,556,474,763,2440,1600
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b7e35aff245f34e3ace05eeebc92c41.jpg,B52,Military,train,322,15,525,240,2440,1600
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b80e26d24d077d2877caf97756db72d.jpg,C17,Military,train,87,365,1339,746,1464,858
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b80e26d24d077d2877caf97756db72d.jpg,C17,Military,train,859,631,968,666,1464,858
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b878af981d022fdd036026763306d9c.jpg,Rafale,Military,train,665,207,978,555,1200,800
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b8b19b69533112ce62bd6f164c51d31.jpg,F117,Military,train,395,308,423,318,720,720
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b8d51a8a2c8418f83949e2ae2908963.jpg,F35,Military,train,171,0,1440,798,1440,900
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b8e5a8c9eafe2cb10f06ccbf02a4b60.jpg,Tu95,Military,train,741,392,1163,457,1200,800
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b8e5a8c9eafe2cb10f06ccbf02a4b60.jpg,Tu95,Military,train,10,265,1077,455,1200,800
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b93424b3f7b87b115d8d3a4c9fa7331.jpg,C2,Military,train,0,241,1920,911,1920,1280
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b968d9a8263706f3f3746e5b850d3c7.jpg,CH53,Military,train,297,249,1408,889,1600,1068
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b96c80e135b4d9bcff71d4656f6a892.jpg,Tu22M,Military,train,299,745,475,801,1280,1280
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b99465c8333934385cf0ce3f411cf8a.jpg,KJ600,Military,train,0,238,175,387,486,648
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b9a5c4e1335f680874dae238f243117.jpg,AG600,Military,train,147,307,735,480,985,670
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b9aa383309273f9756e25b8e824794a.jpg,U2,Military,train,70,0,735,527,735,601
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2b9f14c8bbc86e85f02abae6120806c2.jpg,A10,Military,train,283,272,1722,550,1920,1372
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2ba0b5407cf8d5e38fac3e2ff83e12c5.jpg,P3,Military,train,447,637,1074,1026,2048,1536
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2ba4e0edcf938230ddbc0d143cd17cce.jpg,U2,Military,train,0,703,4032,1265,4032,3024
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2ba6ad0b2b3a593d681b945256396a7e.jpg,JAS39,Military,train,155,254,853,498,1024,682
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2ba8445d06cf06ea1a1abc9ddf448a25.jpg,Be200,Military,train,1074,305,1920,582,1920,1080
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2baa23f527cfa1ac19917fb5faeb4b61.jpg,C5,Military,train,9,61,807,313,900,600
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2baa604592671711f827079b83394c9e.jpg,C5,Military,train,305,540,934,1104,3582,1939
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2baa604592671711f827079b83394c9e.jpg,KC135,Military,train,1241,376,1581,714,3582,1939
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2baa604592671711f827079b83394c9e.jpg,KC135,Military,train,1234,12,1577,348,3582,1939
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2bb49ec29db01739c55bd5aad7e61695.jpg,C130,Military,train,75,227,785,556,1280,828
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2bb49ec29db01739c55bd5aad7e61695.jpg,V22,Military,train,794,302,1224,526,1280,828
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2bb9462c3c38e24ef7aa60aac3378a1d.jpg,E2,Military,train,2618,154,2918,350,2985,1458
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2bbb576fbf0999f72351cc2ac844544a.jpg,C390,Military,train,0,0,720,568,720,1280
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2bbb99fd9d1848b6e288a77d8e166dd8.jpg,F35,Military,train,239,834,4025,1682,4096,2730
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2bbb99fd9d1848b6e288a77d8e166dd8.jpg,F22,Military,train,1130,2276,2422,2635,4096,2730
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2bbe34865d7f73e1be22a2b995a4a813.jpg,MQ9,Military,train,418,495,1355,911,1920,1281
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2bc30b30247e433b344c5cd633061fde.jpg,MQ9,Military,train,548,554,633,600,1600,1068
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2bc565462da76910c06cafecf2597c31.jpg,MQ25,Military,train,16,0,1004,481,1024,576
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2bcacf88d367880f2aa76210fd21ec5d.jpg,Tu22M,Military,train,0,37,1200,691,1200,800
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2bcadf20d34d87a64115c6cd3418acbe.jpg,B52,Military,train,83,0,2000,1220,2000,1600
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2bcc44b89b0f094a442d58fcea76abcd.jpg,EF2000,Military,train,0,0,2048,998,2048,1536
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/2bcd230f437f236e98b85ff3e4e3e580.jpg,CL415,Military,train,54,100,460,217,960,540
